,X,Y,date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
391,7.15,53.71,1986-05-03,0.726,0.104,0.222
392,7.15,53.71,1986-05-04,0.88,0.23,0.458
393,7.15,53.71,1986-05-05,0.142,0.0,0.0126
394,7.15,53.71,1986-05-06,0.666,0.17,0.378
395,7.15,53.71,1986-05-07,0.056,0.0156,0.0332
396,7.15,53.71,1986-05-08,0.0132,0.003,0.0036
397,7.15,53.71,1986-05-09,0.0092,0.00134,0.003
398,7.15,53.71,1986-05-10,0.0074,0.00148,0.00148
399,7.15,53.71,1986-05-11,0.0026,0.0005,0.00061
400,7.15,53.71,1986-05-12,0.003,0.00052,0.00096
401,7.15,53.71,1986-05-13,0.0015028571428571428,0.00029285714285714283,0.0005471428571428572
402,7.15,53.71,1986-05-14,0.0015057142857142856,0.0003257142857142857,0.0006142857142857143
403,7.15,53.71,1986-05-15,0.0015085714285714283,0.00035857142857142853,0.0006814285714285714
404,7.15,53.71,1986-05-16,0.0015114285714285711,0.0003914285714285714,0.0007485714285714285
405,7.15,53.71,1986-05-17,0.0015142857142857139,0.00042428571428571423,0.0008157142857142857
406,7.15,53.71,1986-05-18,0.0015171428571428567,0.0004571428571428571,0.0008828571428571429
407,7.15,53.71,1986-05-19,0.0030399999999999993,0.00098,0.0019
408,7.15,53.71,1986-05-20,0.0014557142857142852,0.0005528571428571428,0.0010842857142857143
409,7.15,53.71,1986-05-21,0.001391428571428571,0.0006157142857142856,0.0012185714285714287
410,7.15,53.71,1986-05-22,0.0013271428571428568,0.0006785714285714284,0.0013528571428571428
411,7.15,53.71,1986-05-23,0.0012628571428571426,0.0007414285714285713,0.001487142857142857
412,7.15,53.71,1986-05-24,0.0011985714285714284,0.0008042857142857141,0.0016214285714285714
413,7.15,53.71,1986-05-25,0.0011342857142857142,0.0008671428571428569,0.0017557142857142858
414,7.15,53.71,1986-05-26,0.00214,0.0018599999999999997,0.00378
415,7.15,53.71,1986-05-27,0.000856,0.0007439999999999998,0.0015119999999999999
416,7.15,53.71,1986-05-28,0.000642,0.0005579999999999998,0.0011339999999999998
417,7.15,53.71,1986-05-29,0.000428,0.0003719999999999998,0.0007559999999999997
418,7.15,53.71,1986-05-30,0.000214,0.00018599999999999986,0.00037799999999999965
419,7.15,53.71,1986-05-31,0.0,0.0,0.0
420,8.77,50.1,1986-04-27,0.0,0.0,0.0
421,8.77,50.1,1986-04-28,0.0006666666666666666,0.00019999999999999998,0.0004333333333333333
422,8.77,50.1,1986-04-29,0.0013333333333333333,0.00039999999999999996,0.0008666666666666666
423,8.77,50.1,1986-04-30,0.004,0.0012,0.0026
424,8.77,50.1,1986-05-01,0.022,0.002,0.004
425,8.77,50.1,1986-05-02,6.882,1.85,2.886
426,8.77,50.1,1986-05-03,2.08,0.6,0.88
427,8.77,50.1,1986-05-04,1.7,0.52,0.82
428,8.77,50.1,1986-05-05,0.74,0.2,0.32
429,8.77,50.1,1986-05-06,0.282,0.082,0.148
430,8.77,50.1,1986-05-07,0.26,0.088,0.148
431,8.77,50.1,1986-05-08,0.032,0.004,0.006
432,8.77,50.1,1986-05-09,0.018,0.002,0.0
433,8.77,50.1,1986-05-10,0.014,0.0014,0.003
434,8.77,50.1,1986-05-11,0.012,0.0014,0.003
435,8.77,50.1,1986-05-12,0.018,0.0024,0.0048
436,8.77,50.1,1986-05-13,0.006999999999999999,0.001,0.0021
437,8.77,50.1,1986-05-14,0.01,0.0016,0.0036
438,8.77,50.1,1986-05-15,0.0048000000000000004,0.00084,0.00202
439,8.77,50.1,1986-05-16,0.004600000000000001,0.00088,0.0022400000000000002
440,8.77,50.1,1986-05-17,0.004400000000000001,0.00092,0.0024600000000000004
441,8.77,50.1,1986-05-18,0.0042000000000000015,0.00096,0.0026800000000000005
442,8.77,50.1,1986-05-19,0.008,0.002,0.0058
443,8.77,50.1,1986-05-20,0.0038,0.001,0.00283
444,8.77,50.1,1986-05-21,0.0036,0.001,0.0027600000000000003
445,8.77,50.1,1986-05-22,0.0034,0.001,0.0026900000000000006
446,8.77,50.1,1986-05-23,0.0031999999999999997,0.001,0.002620000000000001
447,8.77,50.1,1986-05-24,0.0029999999999999996,0.001,0.002550000000000001
448,8.77,50.1,1986-05-25,0.0027999999999999995,0.001,0.0024800000000000013
449,8.77,50.1,1986-05-26,0.0025999999999999994,0.001,0.0024100000000000016
450,8.77,50.1,1986-05-27,0.0023999999999999994,0.001,0.002340000000000002
451,8.77,50.1,1986-05-28,0.0021999999999999993,0.001,0.002270000000000002
452,8.77,50.1,1986-05-29,0.004,0.002,0.0044
453,8.77,50.1,1986-05-30,0.001,0.0005,0.0011
454,8.77,50.1,1986-05-31,0.0,0.0,0.0
455,8.94,48.46,1986-04-27,0.0,0.0,0.0
456,8.94,48.46,1986-04-28,0.20666666666666667,0.0,0.06666666666666667
457,8.94,48.46,1986-04-29,0.41333333333333333,0.0,0.13333333333333333
458,8.94,48.46,1986-04-30,1.24,0.0,0.4
459,8.94,48.46,1986-05-01,9.574,0.0,5.88
460,8.94,48.46,1986-05-02,6.572,0.0,4.868
461,8.94,48.46,1986-05-03,2.928,0.0,1.654
462,8.94,48.46,1986-05-04,0.484,0.0,0.278
463,8.94,48.46,1986-05-05,0.402,0.0,0.298
464,8.94,48.46,1986-05-06,0.728,0.0,0.48
465,8.94,48.46,1986-05-07,0.34944,0.0,0.2304
466,8.94,48.46,1986-05-08,0.33487999999999996,0.0,0.2208
467,8.94,48.46,1986-05-09,0.32031999999999994,0.0,0.2112
468,8.94,48.46,1986-05-10,0.3057599999999999,0.0,0.2016
469,8.94,48.46,1986-05-11,0.2911999999999999,0.0,0.192
470,8.94,48.46,1986-05-12,0.2766399999999999,0.0,0.1824
471,8.94,48.46,1986-05-13,0.26207999999999987,0.0,0.1728
472,8.94,48.46,1986-05-14,0.24751999999999985,0.0,0.1632
473,8.94,48.46,1986-05-15,0.23295999999999983,0.0,0.15360000000000001
474,8.94,48.46,1986-05-16,0.21839999999999982,0.0,0.14400000000000002
475,8.94,48.46,1986-05-17,0.2038399999999998,0.0,0.13440000000000002
476,8.94,48.46,1986-05-18,0.18927999999999978,0.0,0.12480000000000002
477,8.94,48.46,1986-05-19,0.17471999999999976,0.0,0.11520000000000002
478,8.94,48.46,1986-05-20,0.16015999999999975,0.0,0.10560000000000003
479,8.94,48.46,1986-05-21,0.14559999999999973,0.0,0.09600000000000003
480,8.94,48.46,1986-05-22,0.1310399999999997,0.0,0.08640000000000003
481,8.94,48.46,1986-05-23,0.1164799999999997,0.0,0.07680000000000003
482,8.94,48.46,1986-05-24,0.10191999999999968,0.0,0.06720000000000004
483,8.94,48.46,1986-05-25,0.08735999999999966,0.0,0.05760000000000004
484,8.94,48.46,1986-05-26,0.07279999999999964,0.0,0.04800000000000004
485,8.94,48.46,1986-05-27,0.058239999999999625,0.0,0.038400000000000045
486,8.94,48.46,1986-05-28,0.04367999999999961,0.0,0.028800000000000048
487,8.94,48.46,1986-05-29,0.02911999999999959,0.0,0.01920000000000005
488,8.94,48.46,1986-05-30,0.014559999999999573,0.0,0.009600000000000053
489,8.94,48.46,1986-05-31,0.0,0.0,0.0
490,11.34,48.0,1986-04-27,0.0,0.0,0.0
491,11.34,48.0,1986-04-28,1.888,0.0,0.7773333333333333
492,11.34,48.0,1986-04-29,3.776,0.0,1.5546666666666666
493,11.34,48.0,1986-04-30,11.328,0.0,4.664
494,11.34,48.0,1986-05-01,15.04,0.0,9.0
495,11.34,48.0,1986-05-02,5.4,0.0,3.52
496,11.34,48.0,1986-05-03,5.66,0.0,3.2
497,11.34,48.0,1986-05-04,1.26,0.0,0.84
498,11.34,48.0,1986-05-05,0.8,0.0,0.52
499,11.34,48.0,1986-05-06,1.94,0.0,1.24
500,11.34,48.0,1986-05-07,0.62,0.0,0.52
501,11.34,48.0,1986-05-08,0.2970833333333333,0.0,0.24916666666666668
502,11.34,48.0,1986-05-09,0.2841666666666666,0.0,0.23833333333333334
503,11.34,48.0,1986-05-10,0.27124999999999994,0.0,0.2275
504,11.34,48.0,1986-05-11,0.25833333333333325,0.0,0.21666666666666667
505,11.34,48.0,1986-05-12,0.24541666666666656,0.0,0.20583333333333334
506,11.34,48.0,1986-05-13,0.23249999999999987,0.0,0.195
507,11.34,48.0,1986-05-14,0.21958333333333319,0.0,0.18416666666666667
508,11.34,48.0,1986-05-15,0.2066666666666665,0.0,0.17333333333333334
509,11.34,48.0,1986-05-16,0.1937499999999998,0.0,0.1625
510,11.34,48.0,1986-05-17,0.18083333333333312,0.0,0.15166666666666667
511,11.34,48.0,1986-05-18,0.16791666666666644,0.0,0.14083333333333334
512,11.34,48.0,1986-05-19,0.15499999999999975,0.0,0.13
513,11.34,48.0,1986-05-20,0.14208333333333306,0.0,0.11916666666666667
514,11.34,48.0,1986-05-21,0.12916666666666637,0.0,0.10833333333333334
515,11.34,48.0,1986-05-22,0.11624999999999969,0.0,0.0975
516,11.34,48.0,1986-05-23,0.103333333333333,0.0,0.08666666666666667
517,11.34,48.0,1986-05-24,0.09041666666666631,0.0,0.07583333333333334
518,11.34,48.0,1986-05-25,0.07749999999999962,0.0,0.065
519,11.34,48.0,1986-05-26,0.06458333333333294,0.0,0.05416666666666667
520,11.34,48.0,1986-05-27,0.05166666666666625,0.0,0.043333333333333335
521,11.34,48.0,1986-05-28,0.03874999999999956,0.0,0.0325
522,11.34,48.0,1986-05-29,0.025833333333332875,0.0,0.021666666666666667
523,11.34,48.0,1986-05-30,0.012916666666666188,0.0,0.010833333333333334
524,11.34,48.0,1986-05-31,0.0,0.0,0.0
525,10.75,52.81,1986-04-27,0.0,0.0,0.0
526,10.75,52.81,1986-04-28,0.032,0.0,0.01
527,10.75,52.81,1986-04-29,0.064,0.0,0.02
528,10.75,52.81,1986-04-30,0.096,0.0,0.03
529,10.75,52.81,1986-05-01,0.128,0.0,0.04
530,10.75,52.81,1986-05-02,0.32,0.0,0.1
531,10.75,52.81,1986-05-03,0.44,0.0,0.06
532,10.75,52.81,1986-05-04,1.16,0.0,0.68
533,10.75,52.81,1986-05-05,1.1,0.0,0.56
534,10.75,52.81,1986-05-06,1.52,0.0,0.4
535,10.75,52.81,1986-05-07,0.6,0.0,0.26
536,10.75,52.81,1986-05-08,0.2875,0.0,0.12458333333333334
537,10.75,52.81,1986-05-09,0.27499999999999997,0.0,0.11916666666666667
538,10.75,52.81,1986-05-10,0.26249999999999996,0.0,0.11375
539,10.75,52.81,1986-05-11,0.24999999999999994,0.0,0.10833333333333334
540,10.75,52.81,1986-05-12,0.23749999999999993,0.0,0.10291666666666667
541,10.75,52.81,1986-05-13,0.22499999999999992,0.0,0.0975
542,10.75,52.81,1986-05-14,0.2124999999999999,0.0,0.09208333333333334
543,10.75,52.81,1986-05-15,0.1999999999999999,0.0,0.08666666666666667
544,10.75,52.81,1986-05-16,0.1874999999999999,0.0,0.08125
545,10.75,52.81,1986-05-17,0.17499999999999988,0.0,0.07583333333333334
546,10.75,52.81,1986-05-18,0.16249999999999987,0.0,0.07041666666666667
547,10.75,52.81,1986-05-19,0.14999999999999986,0.0,0.065
548,10.75,52.81,1986-05-20,0.13749999999999984,0.0,0.059583333333333335
549,10.75,52.81,1986-05-21,0.12499999999999983,0.0,0.05416666666666667
550,10.75,52.81,1986-05-22,0.11249999999999982,0.0,0.04875
551,10.75,52.81,1986-05-23,0.09999999999999981,0.0,0.043333333333333335
552,10.75,52.81,1986-05-24,0.0874999999999998,0.0,0.03791666666666667
553,10.75,52.81,1986-05-25,0.07499999999999979,0.0,0.0325
554,10.75,52.81,1986-05-26,0.06249999999999978,0.0,0.027083333333333334
555,10.75,52.81,1986-05-27,0.04999999999999977,0.0,0.021666666666666667
556,10.75,52.81,1986-05-28,0.037499999999999756,0.0,0.01625
557,10.75,52.81,1986-05-29,0.024999999999999745,0.0,0.010833333333333334
558,10.75,52.81,1986-05-30,0.012499999999999734,0.0,0.005416666666666667
559,10.75,52.81,1986-05-31,0.0,0.0,0.0
560,5.75,43.71,1986-04-27,0.0,0.0,0.0
561,5.75,43.71,1986-04-28,0.075,0.0002,0.005
562,5.75,43.71,1986-04-29,0.15,0.0004,0.01
563,5.75,43.71,1986-04-30,0.22499999999999998,0.0006000000000000001,0.015
564,5.75,43.71,1986-05-01,0.6,0.0016,0.04
565,5.75,43.71,1986-05-02,12.599998,0.36,0.82
566,5.75,43.71,1986-05-03,11.8,0.8,1.88
567,5.75,43.71,1986-05-04,13.199998,1.0,2.199998
568,5.75,43.71,1986-05-05,2.8,0.2,0.62
569,5.75,43.71,1986-05-06,1.0,0.12,0.2
570,5.75,43.71,1986-05-07,0.05,0.0146,0.028
571,5.75,43.71,1986-05-08,0.0875,0.00415,0.008
572,5.75,43.71,1986-05-09,0.3,0.002,0.004
573,5.75,43.71,1986-05-10,0.12,0.0,0.0
574,5.75,43.71,1986-05-11,0.12,0.0,0.0
575,5.75,43.71,1986-05-12,0.056999999999999995,0.0,0.0
576,5.75,43.71,1986-05-13,0.05399999999999999,0.0,0.0
577,5.75,43.71,1986-05-14,0.05099999999999999,0.0,0.0
578,5.75,43.71,1986-05-15,0.04799999999999999,0.0,0.0
579,5.75,43.71,1986-05-16,0.044999999999999984,0.0,0.0
580,5.75,43.71,1986-05-17,0.04199999999999998,0.0,0.0
581,5.75,43.71,1986-05-18,0.03899999999999998,0.0,0.0
582,5.75,43.71,1986-05-19,0.035999999999999976,0.0,0.0
583,5.75,43.71,1986-05-20,0.032999999999999974,0.0,0.0
584,5.75,43.71,1986-05-21,0.02999999999999997,0.0,0.0
585,5.75,43.71,1986-05-22,0.02699999999999997,0.0,0.0
586,5.75,43.71,1986-05-23,0.023999999999999966,0.0,0.0
587,5.75,43.71,1986-05-24,0.020999999999999963,0.0,0.0
588,5.75,43.71,1986-05-25,0.01799999999999996,0.0,0.0
589,5.75,43.71,1986-05-26,0.014999999999999958,0.0,0.0
590,5.75,43.71,1986-05-27,0.011999999999999955,0.0,0.0
591,5.75,43.71,1986-05-28,0.008999999999999952,0.0,0.0
592,5.75,43.71,1986-05-29,0.00599999999999995,0.0,0.0
593,5.75,43.71,1986-05-30,0.002999999999999947,0.0,0.0
594,5.75,43.71,1986-05-31,0.0,0.0,0.0
595,0.25,47.15,1986-04-27,0.0,0.0,0.0
596,0.25,47.15,1986-04-28,0.3,0.072,0.13
597,0.25,47.15,1986-04-29,0.6,0.144,0.26
598,0.25,47.15,1986-04-30,0.8999999999999999,0.21599999999999997,0.39
599,0.25,47.15,1986-05-01,1.2,0.288,0.52
600,0.25,47.15,1986-05-02,3.0,0.72,1.3
601,0.25,47.15,1986-05-03,0.48,0.14,0.32
602,0.25,47.15,1986-05-04,0.0134,0.0,0.0
603,0.25,47.15,1986-05-05,0.0086,0.0,0.0
604,0.25,47.15,1986-05-06,0.0076,0.0,0.0
605,0.25,47.15,1986-05-07,0.03,0.0058,0.01
606,0.25,47.15,1986-05-08,0.028,0.0066,0.017
607,0.25,47.15,1986-05-09,0.022,0.0048,0.0076
608,0.25,47.15,1986-05-10,0.0066,0.0,0.0
609,0.25,47.15,1986-05-11,0.0042,0.0,0.0
610,0.25,47.15,1986-05-12,0.0098,0.0,0.0
611,0.25,47.15,1986-05-13,0.008,0.0,0.0
612,0.25,47.15,1986-05-14,0.0124,0.0,0.0
613,0.25,47.15,1986-05-15,0.0104,0.0,0.0
614,0.25,47.15,1986-05-16,0.0088,0.0,0.0
615,0.25,47.15,1986-05-17,0.0076,0.0,0.0
616,0.25,47.15,1986-05-18,0.0072,0.0,0.0
617,0.25,47.15,1986-05-19,0.0116,0.0,0.0
618,0.25,47.15,1986-05-20,0.005316666666666667,0.0,0.0
619,0.25,47.15,1986-05-21,0.004833333333333334,0.0,0.0
620,0.25,47.15,1986-05-22,0.004350000000000001,0.0,0.0
621,0.25,47.15,1986-05-23,0.0038666666666666676,0.0,0.0
622,0.25,47.15,1986-05-24,0.0033833333333333345,0.0,0.0
623,0.25,47.15,1986-05-25,0.0029000000000000015,0.0,0.0
624,0.25,47.15,1986-05-26,0.0024166666666666685,0.0,0.0
625,0.25,47.15,1986-05-27,0.0019333333333333355,0.0,0.0
626,0.25,47.15,1986-05-28,0.0014500000000000025,0.0,0.0
627,0.25,47.15,1986-05-29,0.0009666666666666695,0.0,0.0
628,0.25,47.15,1986-05-30,0.0004833333333333365,0.0,0.0
629,0.25,47.15,1986-05-31,0.0,0.0,0.0
630,4.81,50.1,1986-04-27,0.0,0.0,0.0
631,4.81,50.1,1986-04-28,1.1,0.3199998,0.6
632,4.81,50.1,1986-04-29,2.2,0.6399996,1.2
633,4.81,50.1,1986-04-30,3.3000000000000003,0.9599994000000001,1.7999999999999998
634,4.81,50.1,1986-05-01,4.4,1.2799992,2.4
635,4.81,50.1,1986-05-02,11.0,3.199998,6.0
636,4.81,50.1,1986-05-03,3.8,1.26,2.199998
637,4.81,50.1,1986-05-04,1.44,0.32,0.62
638,4.81,50.1,1986-05-05,0.26,0.06,0.14
639,4.81,50.1,1986-05-06,0.14,0.06,0.12
640,4.81,50.1,1986-05-07,0.114,0.026,0.044
641,4.81,50.1,1986-05-08,0.0116,0.0104,0.004
642,4.81,50.1,1986-05-09,0.01,0.0,0.0084
643,4.81,50.1,1986-05-10,0.011,0.0,0.008
644,4.81,50.1,1986-05-11,0.011,0.0,0.008
645,4.81,50.1,1986-05-12,0.02,0.0,0.008
646,4.81,50.1,1986-05-13,0.011,0.0,0.002
647,4.81,50.1,1986-05-14,0.0052499999999999995,0.0,0.0025
648,4.81,50.1,1986-05-15,0.01,0.0,0.008
649,4.81,50.1,1986-05-16,0.0046875,0.0,0.00375
650,4.81,50.1,1986-05-17,0.0043749999999999995,0.0,0.0034999999999999996
651,4.81,50.1,1986-05-18,0.004062499999999999,0.0,0.0032499999999999994
652,4.81,50.1,1986-05-19,0.003749999999999999,0.0,0.002999999999999999
653,4.81,50.1,1986-05-20,0.0034374999999999987,0.0,0.002749999999999999
654,4.81,50.1,1986-05-21,0.0031249999999999984,0.0,0.0024999999999999988
655,4.81,50.1,1986-05-22,0.002812499999999998,0.0,0.0022499999999999985
656,4.81,50.1,1986-05-23,0.002499999999999998,0.0,0.0019999999999999983
657,4.81,50.1,1986-05-24,0.0021874999999999976,0.0,0.001749999999999998
658,4.81,50.1,1986-05-25,0.0018749999999999973,0.0,0.0014999999999999979
659,4.81,50.1,1986-05-26,0.001562499999999997,0.0,0.0012499999999999976
660,4.81,50.1,1986-05-27,0.0012499999999999968,0.0,0.0009999999999999974
661,4.81,50.1,1986-05-28,0.0009374999999999965,0.0,0.0007499999999999972
662,4.81,50.1,1986-05-29,0.0006249999999999962,0.0,0.000499999999999997
663,4.81,50.1,1986-05-30,0.00031249999999999594,0.0,0.00024999999999999675
664,4.81,50.1,1986-05-31,0.0,0.0,0.0
665,4.8,44.63,1986-04-27,0.0,0.0,0.0
666,4.8,44.63,1986-04-28,0.072,0.014000000000000002,0.019
667,4.8,44.63,1986-04-29,0.144,0.028000000000000004,0.038
668,4.8,44.63,1986-04-30,0.21599999999999997,0.04200000000000001,0.056999999999999995
669,4.8,44.63,1986-05-01,0.288,0.05600000000000001,0.076
670,4.8,44.63,1986-05-02,0.72,0.14,0.19
671,4.8,44.63,1986-05-03,1.9,0.46,0.6
672,4.8,44.63,1986-05-04,1.2,0.36,0.6
673,4.8,44.63,1986-05-05,0.44,0.14,0.22
674,4.8,44.63,1986-05-06,0.22,0.13,0.0
675,4.8,44.63,1986-05-07,0.032,0.0174,0.0
676,4.8,44.63,1986-05-08,0.0116,0.0,0.0
677,4.8,44.63,1986-05-09,0.024,0.0,0.0
678,4.8,44.63,1986-05-10,0.013,0.0036,0.0
679,4.8,44.63,1986-05-11,0.006,0.0,0.0
680,4.8,44.63,1986-05-12,0.0036,0.0,0.0
681,4.8,44.63,1986-05-13,0.0038,0.0,0.002
682,4.8,44.63,1986-05-14,0.014,0.0,0.0028
683,4.8,44.63,1986-05-15,0.0092,0.0,0.0022
684,4.8,44.63,1986-05-16,0.0056,0.0,0.0
685,4.8,44.63,1986-05-17,0.0034,0.0,0.002
686,4.8,44.63,1986-05-18,0.0032,0.0,0.002
687,4.8,44.63,1986-05-19,0.003,0.0,0.0
688,4.8,44.63,1986-05-20,0.0026,0.0,0.0
689,4.8,44.63,1986-05-21,0.0011818181818181817,0.0,0.0
690,4.8,44.63,1986-05-22,0.0010636363636363634,0.0,0.0
691,4.8,44.63,1986-05-23,0.0009454545454545451,0.0,0.0
692,4.8,44.63,1986-05-24,0.0008272727272727268,0.0,0.0
693,4.8,44.63,1986-05-25,0.0007090909090909086,0.0,0.0
694,4.8,44.63,1986-05-26,0.0005909090909090903,0.0,0.0
695,4.8,44.63,1986-05-27,0.000472727272727272,0.0,0.0
696,4.8,44.63,1986-05-28,0.00035454545454545374,0.0,0.0
697,4.8,44.63,1986-05-29,0.00023636363636363547,0.0,0.0
698,4.8,44.63,1986-05-30,0.00011818181818181719,0.0,0.0
699,4.8,44.63,1986-05-31,0.0,0.0,0.0
700,2.51,47.71,1986-04-27,0.0,0.0,0.0
701,2.51,47.71,1986-04-28,0.000275,0.0,0.0
702,2.51,47.71,1986-04-29,0.00055,0.0,0.0
703,2.51,47.71,1986-04-30,0.000825,0.0,0.0
704,2.51,47.71,1986-05-01,0.0022,0.0,0.0
705,2.51,47.71,1986-05-02,2.4,0.0,0.0
706,2.51,47.71,1986-05-03,0.58,0.0,0.0
707,2.51,47.71,1986-05-04,0.02,0.0,0.0
708,2.51,47.71,1986-05-05,0.034,0.0,0.0
709,2.51,47.71,1986-05-06,0.0088,0.0,0.0
710,2.51,47.71,1986-05-07,0.0094,0.0,0.0
711,2.51,47.71,1986-05-08,0.0104,0.0,0.0
712,2.51,47.71,1986-05-09,0.013,0.0,0.0
713,2.51,47.71,1986-05-10,0.0042,0.0,0.0
714,2.51,47.71,1986-05-11,0.003,0.0,0.0
715,2.51,47.71,1986-05-12,0.0042,0.0,0.0
716,2.51,47.71,1986-05-13,0.00225,0.0,0.0
717,2.51,47.71,1986-05-14,0.0048,0.0,0.0
718,2.51,47.71,1986-05-15,0.0046,0.0,0.0
719,2.51,47.71,1986-05-16,0.00215625,0.0,0.0
720,2.51,47.71,1986-05-17,0.0020125000000000004,0.0,0.0
721,2.51,47.71,1986-05-18,0.0018687500000000006,0.0,0.0
722,2.51,47.71,1986-05-19,0.0017250000000000008,0.0,0.0
723,2.51,47.71,1986-05-20,0.001581250000000001,0.0,0.0
724,2.51,47.71,1986-05-21,0.0014375000000000013,0.0,0.0
725,2.51,47.71,1986-05-22,0.0012937500000000015,0.0,0.0
726,2.51,47.71,1986-05-23,0.0011500000000000017,0.0,0.0
727,2.51,47.71,1986-05-24,0.001006250000000002,0.0,0.0
728,2.51,47.71,1986-05-25,0.0008625000000000022,0.0,0.0
729,2.51,47.71,1986-05-26,0.0007187500000000024,0.0,0.0
730,2.51,47.71,1986-05-27,0.0005750000000000026,0.0,0.0
731,2.51,47.71,1986-05-28,0.0004312500000000028,0.0,0.0
732,2.51,47.71,1986-05-29,0.00028750000000000303,0.0,0.0
733,2.51,47.71,1986-05-30,0.00014375000000000325,0.0,0.0
734,2.51,47.71,1986-05-31,0.0,0.0,0.0
735,7.56,47.91,1986-04-27,0.0,0.0,0.0
736,7.56,47.91,1986-04-28,0.58,0.152,0.3
737,7.56,47.91,1986-04-29,1.16,0.304,0.6
738,7.56,47.91,1986-04-30,1.7399999999999998,0.45599999999999996,0.8999999999999999
739,7.56,47.91,1986-05-01,2.32,0.608,1.2
740,7.56,47.91,1986-05-02,5.8,1.52,3.0
741,7.56,47.91,1986-05-03,4.199998,1.52,2.599998
742,7.56,47.91,1986-05-04,1.4,0.36,0.6
743,7.56,47.91,1986-05-05,0.5066666666666666,0.13,0.22499999999999998
744,7.56,47.91,1986-05-06,0.31333333333333324,0.08000000000000002,0.14999999999999997
745,7.56,47.91,1986-05-07,0.24,0.06,0.15
746,7.56,47.91,1986-05-08,0.024,0.004,0.0088
747,7.56,47.91,1986-05-09,0.026,0.0042,0.0076
748,7.56,47.91,1986-05-10,0.022,0.0029,0.0078
749,7.56,47.91,1986-05-11,0.005,0.0027,0.003
750,7.56,47.91,1986-05-12,0.0054,0.004,0.0028
751,7.56,47.91,1986-05-13,0.0064,0.0023,0.0032
752,7.56,47.91,1986-05-14,0.003022222222222222,0.001086111111111111,0.001511111111111111
753,7.56,47.91,1986-05-15,0.002844444444444444,0.0010222222222222221,0.001422222222222222
754,7.56,47.91,1986-05-16,0.002666666666666666,0.0009583333333333332,0.001333333333333333
755,7.56,47.91,1986-05-17,0.002488888888888888,0.0008944444444444442,0.001244444444444444
756,7.56,47.91,1986-05-18,0.00231111111111111,0.0008305555555555553,0.001155555555555555
757,7.56,47.91,1986-05-19,0.002133333333333332,0.0007666666666666664,0.001066666666666666
758,7.56,47.91,1986-05-20,0.001955555555555554,0.0007027777777777774,0.000977777777777777
759,7.56,47.91,1986-05-21,0.0017777777777777761,0.0006388888888888885,0.0008888888888888881
760,7.56,47.91,1986-05-22,0.0015999999999999981,0.0005749999999999996,0.0007999999999999991
761,7.56,47.91,1986-05-23,0.0014222222222222201,0.0005111111111111106,0.0007111111111111101
762,7.56,47.91,1986-05-24,0.0012444444444444421,0.0004472222222222217,0.0006222222222222211
763,7.56,47.91,1986-05-25,0.0010666666666666641,0.00038333333333333275,0.0005333333333333321
764,7.56,47.91,1986-05-26,0.0008888888888888861,0.0003194444444444438,0.00044444444444444306
765,7.56,47.91,1986-05-27,0.0007111111111111081,0.0002555555555555549,0.00035555555555555405
766,7.56,47.91,1986-05-28,0.0005333333333333301,0.00019166666666666594,0.00026666666666666505
767,7.56,47.91,1986-05-29,0.0003555555555555521,0.000127777777777777,0.00017777777777777605
768,7.56,47.91,1986-05-30,0.0001777777777777741,6.388888888888807e-05,8.888888888888705e-05
769,7.56,47.91,1986-05-31,0.0,0.0,0.0
770,-1.9,49.55,1986-04-27,0.0,0.0,0.0
771,-1.9,49.55,1986-04-28,0.05,0.0,0.0
772,-1.9,49.55,1986-04-29,0.1,0.0,0.0
773,-1.9,49.55,1986-04-30,0.15000000000000002,0.0,0.0
774,-1.9,49.55,1986-05-01,0.2,0.0,0.0
775,-1.9,49.55,1986-05-02,0.5,0.0,0.0
776,-1.9,49.55,1986-05-03,1.5,0.0,0.0
777,-1.9,49.55,1986-05-04,0.012,0.0,0.0
778,-1.9,49.55,1986-05-05,0.008,0.0,0.0
779,-1.9,49.55,1986-05-06,0.0056,0.0,0.0
780,-1.9,49.55,1986-05-07,0.0086,0.0,0.0
781,-1.9,49.55,1986-05-08,0.022,0.0,0.0
782,-1.9,49.55,1986-05-09,0.011,0.0,0.0
783,-1.9,49.55,1986-05-10,0.0052499999999999995,0.0,0.0
